# RaceRender Data: [TrackAddict 4.3.7; Android 9; samsung SM-N960U / Qualcomm Technologies, Inc SDM845] (Mode: 1),,,,,,,,,,,,,,,
# Exported by TrackAddict 4.3.7 on Android 9,,,,,,,,,,,,,,,,
# http://HPTuners.com,,,,,,,,,,,,,,,,
# Fixed Rate Interpolated Export (20.000 Hz),,,,,,,,,,,,,,,,
# Lap 0: 00:04:05.978,,,,,,,,,,,,,,,,
# Lap 1: 00:00:40.710,,,,,,,,,,,,,,,,
# Lap 2: 00:01:17.535,,,,,,,,,,,,,,,,
Time,UTC Time,Lap,Latitude,Longitude,Altitude (m),Altitude (ft),Speed (MPH),Heading,Accuracy (m),Accel X,Accel Y,Accel Z,Brake (calculated),Barometric Pressure (PSI),Pressure Altitude (ft),
344.9,1566744601,2,36.5776945,-79.3314883,159,522,3.1,235.4,2.5,-0.21,0.52,-0.96,0,14.547,281,
344.95,1566744601,2,36.5776948,-79.3314883,159,522,3.1,235.9,2.5,-0.21,0.52,-0.95,0,14.547,281,
345,1566744601,2,36.5776951,-79.3314883,159.1,522,3.2,239.3,2.5,-0.22,0.53,-0.95,0,14.547,281,
345.05,1566744601,2,36.5776954,-79.3314883,159.1,522,3.3,240,2.5,-0.22,0.53,-0.95,0,14.547,281,
345.1,1566744601,2,36.5776958,-79.3314883,159.1,522,3.3,240.8,2.5,-0.21,0.52,-0.95,0,14.546,281,
345.15,1566744601,2,36.5776961,-79.3314883,159.1,522,3.4,241.5,2.5,-0.21,0.52,-0.95,0,14.546,281,
345.2,1566744601,2,36.5776965,-79.3314883,159.1,522,3.4,242.2,2.5,-0.22,0.52,-0.95,0,14.546,281,
345.25,1566744601,2,36.5777001,-79.3314883,159.1,522,3.8,251.3,2.8,-0.21,0.5,-0.94,0,14.546,281,
345.3,1566744601,2,36.5777004,-79.3314883,159.1,522,3.8,252.3,2.8,-0.21,0.5,-0.95,0,14.547,281,
345.35,1566744601,2,36.5777008,-79.3314883,159.1,522,3.8,253.3,2.8,-0.22,0.5,-0.95,0,14.547,281,
345.4,1566744601,2,36.5777011,-79.3314883,159.1,522,3.8,254.3,2.8,-0.25,0.53,-0.95,0,14.547,280,
345.45,1566744601,2,36.5777015,-79.3314883,159.1,522,3.8,255.3,2.8,-0.25,0.52,-0.95,0,14.547,280,
345.5,1566744602,2,36.5777018,-79.3314883,159.1,522,3.8,256.4,2.8,-0.25,0.49,-0.94,0,14.547,280,
345.55,1566744602,2,36.5777022,-79.3314883,159.1,522,3.8,257.5,2.8,-0.25,0.49,-0.92,0,14.547,281,
345.6,1566744602,2,36.5777025,-79.3314883,159.1,522,3.8,258.6,2.8,-0.26,0.5,-0.92,0,14.546,281,
345.65,1566744602,2,36.5777028,-79.3314883,159.1,522,3.8,259.7,2.8,-0.26,0.5,-0.93,0,14.546,281,
345.7,1566744602,2,36.5777032,-79.3314883,159.1,522,3.8,260.7,2.8,-0.27,0.49,-0.94,0,14.546,281,
345.75,1566744602,2,36.5777035,-79.3314883,159.1,522,3.9,261.9,2.8,-0.26,0.49,-0.93,0,14.546,281,
345.8,1566744602,2,36.5777038,-79.3314883,159.1,522,3.9,263,2.8,-0.25,0.49,-0.93,0,14.546,281,
345.85,1566744602,2,36.5777042,-79.3314883,159.1,522,4,264.2,2.8,-0.27,0.5,-0.92,0,14.546,281,
345.9,1566744602,2,36.5777045,-79.3314883,159.1,522,4,265.4,2.8,-0.28,0.51,-0.9,0,14.547,280,
345.95,1566744602,2,36.5777048,-79.3314883,159.1,522,4.1,266.5,2.8,-0.26,0.51,-0.9,0,14.547,280,
346,1566744602,2,36.5777083,-79.33149,159.3,523,4.2,285,2.5,-0.26,0.47,-0.93,0,14.547,281,
346.05,1566744602,2,36.5777083,-79.33149,159.3,523,4.2,286,2.5,-0.26,0.46,-0.96,0,14.547,281,
346.1,1566744602,2,36.5777083,-79.33149,159.3,523,4.1,287.1,2.5,-0.27,0.46,-0.97,0,14.546,281,
346.15,1566744602,2,36.5777083,-79.33149,159.3,523,4.1,288.1,2.5,-0.27,0.49,-0.97,0,14.546,281,
346.2,1566744602,2,36.5777083,-79.33149,159.3,523,4.1,289.1,2.5,-0.28,0.51,-0.97,0,14.547,281,
346.25,1566744602,2,36.5777085,-79.33149,159.3,523,4.1,290.1,2.5,-0.29,0.51,-0.97,0,14.547,280,
346.3,1566744602,2,36.5777088,-79.33149,159.3,523,4.1,291,2.5,-0.28,0.5,-0.97,0,14.547,280,
346.35,1566744602,2,36.5777092,-79.33149,159.3,523,4.1,292,2.5,-0.27,0.47,-0.96,0,14.547,280,
346.4,1566744602,2,36.5777095,-79.33149,159.3,523,4.1,292.9,2.5,-0.27,0.46,-0.96,0,14.547,280,
346.45,1566744602,2,36.5777098,-79.33149,159.3,523,4.1,293.9,2.5,-0.27,0.48,-0.95,0,14.547,280,
346.5,1566744603,2,36.5777134,-79.3314934,159.5,523,3.9,307.8,2.5,-0.28,0.51,-0.96,0,14.547,281,
346.55,1566744603,2,36.5777138,-79.3314938,159.5,523,3.9,308.3,2.5,-0.28,0.51,-0.95,0,14.547,281,
346.6,1566744603,2,36.5777141,-79.3314941,159.5,523,3.9,308.9,2.5,-0.28,0.49,-0.94,0,14.546,281,
346.65,1566744603,2,36.5777145,-79.3314945,159.5,523,3.9,309.4,2.5,-0.27,0.48,-0.94,0,14.546,281,
346.7,1566744603,2,36.5777148,-79.3314948,159.5,523,3.9,309.9,2.5,-0.27,0.48,-0.95,0,14.546,281,
346.75,1566744603,2,36.5777166,-79.3314967,159.6,524,3.9,314.4,2.5,-0.29,0.5,-0.96,0,14.546,281,
346.8,1566744603,2,36.5777166,-79.3314971,159.6,524,3.9,314.7,2.5,-0.29,0.51,-0.96,0,14.546,281,
346.85,1566744603,2,36.5777166,-79.3314974,159.6,524,3.9,315.1,2.5,-0.27,0.49,-0.93,0,14.546,281,
346.9,1566744603,2,36.5777166,-79.3314977,159.6,524,3.9,315.4,2.5,-0.26,0.47,-0.91,0,14.546,281,
346.95,1566744603,2,36.5777166,-79.3314981,159.6,524,3.9,315.8,2.5,-0.27,0.47,-0.93,0,14.546,281,
347,1566744603,2,36.5777185,-79.3314999,159.6,524,3.9,317.6,2.5,-0.3,0.49,-0.96,0,14.546,281,
347.05,1566744603,2,36.5777188,-79.3314999,159.6,524,3.8,318,2.5,-0.31,0.5,-0.96,0,14.546,281,
347.1,1566744603,2,36.5777191,-79.3314999,159.6,524,3.8,318.3,2.5,-0.31,0.5,-0.95,0,14.546,281,
347.15,1566744603,2,36.5777195,-79.3314999,159.6,524,3.8,318.6,2.5,-0.3,0.49,-0.94,0,14.546,281,
347.2,1566744603,2,36.5777198,-79.3314999,159.6,524,3.7,318.9,2.5,-0.29,0.47,-0.91,0,14.547,281,
347.25,1566744603,2,36.5777217,-79.3315016,159.8,524,3.6,321.5,2.7,-0.28,0.45,-0.93,0,14.547,280,
347.3,1566744603,2,36.5777221,-79.3315016,159.8,524,3.6,321.7,2.7,-0.29,0.45,-0.94,0,14.547,280,
347.35,1566744603,2,36.5777224,-79.3315016,159.8,524,3.6,321.9,2.7,-0.3,0.47,-0.95,0,14.547,280,
347.4,1566744603,2,36.5777228,-79.3315016,159.8,524,3.6,322.1,2.7,-0.31,0.48,-0.98,0,14.547,281,
347.45,1566744603,2,36.5777231,-79.3315016,159.8,524,3.5,322.3,2.7,-0.3,0.48,-0.97,0,14.547,281,
347.5,1566744604,2,36.5777251,-79.3315033,159.8,524,3.4,323.1,2.7,-0.29,0.48,-0.94,0,14.547,281,
347.55,1566744604,2,36.5777255,-79.3315033,159.8,524,3.4,323.3,2.7,-0.28,0.48,-0.93,0,14.547,280,
347.6,1566744604,2,36.5777258,-79.3315033,159.8,524,3.3,323.4,2.7,-0.28,0.48,-0.94,0,14.547,280,
347.65,1566744604,2,36.5777261,-79.3315033,159.8,524,3.2,323.5,2.7,-0.29,0.48,-0.97,0,14.547,280,
347.7,1566744604,2,36.5777265,-79.3315033,159.8,524,3.2,323.6,2.7,-0.3,0.49,-0.98,0,14.547,280,
347.75,1566744604,2,36.5777268,-79.3315035,159.8,524,3.2,323.8,2.7,-0.3,0.49,-0.98,0,14.547,280,
347.8,1566744604,2,36.5777272,-79.3315038,159.8,524,3.1,323.8,2.7,-0.28,0.48,-0.97,0,14.547,280,
347.85,1566744604,2,36.5777275,-79.3315041,159.8,524,3.1,323.9,2.7,-0.27,0.47,-0.96,0,14.547,280,
347.9,1566744604,2,36.5777278,-79.3315045,159.8,524,3.1,324,2.7,-0.27,0.48,-0.95,0,14.547,280,
347.95,1566744604,2,36.5777282,-79.3315048,159.8,524,3.1,324.1,2.7,-0.27,0.49,-0.94,0,14.547,280,
348,1566744604,2,36.5777334,-79.3315066,160,525,2.8,325.4,2.5,-0.27,0.49,-0.96,0,14.547,280,
348.05,1566744604,2,36.5777338,-79.3315066,160,525,2.8,325.4,2.5,-0.28,0.49,-0.98,0,14.547,280,
348.1,1566744604,2,36.5777341,-79.3315066,160,525,2.8,325.5,2.5,-0.29,0.49,-0.98,0,14.547,280,
348.15,1566744604,2,36.5777345,-79.3315066,160.1,525,2.8,325.6,2.5,-0.29,0.49,-0.97,0,14.547,280,
348.2,1566744604,2,36.5777348,-79.3315066,160.1,525,2.8,325.6,2.5,-0.29,0.49,-0.95,0,14.547,280,
348.25,1566744604,2,36.5777368,-79.3315083,160.1,525,2.8,326.3,2.6,-0.27,0.47,-0.94,0,14.547,280,
348.3,1566744604,2,36.5777371,-79.3315083,160.1,525,2.8,326.4,2.6,-0.27,0.47,-0.94,0,14.547,280,
